from,to,length
49507015,1346364758,661.416
49507017,49735266,77.066
49507017,49595407,281.708
49048267,49079547,156.151
49048267,49079547,453.859
49507019,49737129,59.947
49113818,49115818,183.588
49113818,49113825,252.846
49113825,49124676,272.263
49113828,49113834,163.597
49113828,49150476,111
49113828,49268662,60.115
49244902,49244903,75.876
49244903,49117834,88.242
49244903,49315089,42.402
49113834,49131433,77.043
49179374,49179386,318.929
49244910,49081913,146.123
49113838,49382003,73.496
49113841,49051624,266.127
49113841,49268683,92.517
49113841,49113843,111.281
49113843,49063974,197.265
49113843,49113845,117.736
49375988,49375989,77.789
49113845,49063976,198.058
49113845,49113847,47.565
49375990,49375989,77.695
49375990,49463658,84.424
49113848,49113847,28.383
49113847,49117945,77.135
49179386,49731780,257.855
49179386,49179393,85.571
49113850,49064040,168.858
49113850,49113852,117.907
49310460,49151698,65.623
5085555451,5085555451,167.334
49113852,49085497,72.536
49113852,49113854,115.592
49113854,49113855,116.481
49113855,49064044,166.926
49113855,49085794,115.467
49179393,49179402,247.785
49113859,49085794,11.89
49113859,49113862,111.279
49113862,49064047,210.148
49113862,49113864,114.588
49113864,49064049,208.715
49113864,49113865,2.572
49179402,49179405,40.176
49179402,49335176,108.066
49113865,49113867,229.329
49113867,49064053,208.268
49113867,49113868,48.53
49113868,49268640,260.56
49113868,49113869,67.054
49113869,49268640,207.825
49113869,49064054,208.273
49113869,49113870,115.575
49703696,49703701,133.065
49113870,49268641,207.824
49113870,49064055,208.269
49113870,49113871,114.826
49113871,49064056,207.491
49113871,49268642,207.823
49113871,49113872,116.977
49113872,49268646,207.495
49113872,49064057,207.38
49113872,49113873,117.072
49113873,49064058,206.939
49113873,49083505,113.427
49703701,49715325,67.495
49113875,49083505,116.229
49113875,49070849,66.497
49113878,49185404,135.615
49113878,49070849,163.216
49113878,49113880,51.895
48982808,304924204,64.788
49113880,49064747,99.211
49113881,49268619,233.306
49113881,49064003,262.98
49113881,49113882,104.922
49113882,49268622,234.188
49113882,49064005,262.103
49113882,49113883,104.165
49113884,49268629,233.492
49113884,49059188,103.98
49113884,49113885,100.061
49113885,49268631,234.182
49113885,49064008,284.554
49113885,49113886,99.868
49113886,49268632,234.188
49113886,49064011,261.658
49113886,49113887,99.21
49113883,49186922,233.292
49113883,49064007,262.666
49113883,49059188,109.124
49113887,49118072,175.865
49113887,49064012,262.107
49113887,49113888,98.375
49113888,49515235,134.44
49113888,49113889,179.067
49113889,49085507,54.737
49113889,49595042,116.725
49113889,48860027,100.616
49113890,49113891,204.692
49113891,49474100,198.628
49113892,49113934,18.36
49113892,49113894,63.333
49113892,49064066,102.936
48982822,48953962,139.102
49113894,49113897,90.394
49113894,49064068,129.952
49113897,49113898,2.943
49113897,49064069,142.144
49113898,49113902,75.289
49113904,49216535,306.821
49113908,49209742,71.793
49113908,296263439,126.022
49113908,48860028,84.907
49113908,296263336,52.761
3402066742,3402066743,117.303
3402066743,3402066744,101.509
49113912,49652398,49.704
49113912,49073152,96.318
49113912,49113913,96.32
49113912,49455392,188.705
3402066744,3402067799,33.648
49113913,49113914,50.681
49113913,49197091,188.815
49113913,49063989,265.893
49113914,49350956,188.259
49113914,49113915,45.633
49113914,49063990,266.019
49113916,49113917,86.309
49113916,49113915,91.365
49113916,49132663,109.55
49113916,49063992,269.34
49113917,49063996,232.981
49113917,49113918,82.009
49113917,49002572,545.089
49113918,49072117,111.093
49113918,49113922,375.787
49113918,49113922,262.173
49113915,49063991,265.987
49113915,49455397,188.229
49179458,49179467,166.624
49179458,49210368,118.58
49179458,49210366,22.868
49244994,49244997,101.038
49113923,49113925,103.268
49113922,49072118,307.301
49113925,49268650,240.531
49113925,49064073,217.619
49113925,49092173,98.941
49244997,49245001,104.78
49244997,49644282,321.915
49113927,49113928,48.538
49113927,49079560,76.302
49113927,49079567,193.802
49113927,49064080,227.569
49179467,49454470,30.487
49179467,49179473,72.932
49179467,49543419,71.48
49113929,49064063,123.429
49113929,49113933,108.54
49113933,49113934,82.764
49113933,49064064,112.058
49113935,49113936,92.775
49113935,49063979,199.818
49113935,49063978,289.062
49179473,49454470,82.008
49179474,49064717,309.232
49113936,49113937,89.863
49113936,49063980,198.044
49048404,49048405,199.593
49048404,49048409,18.316
49179477,49077260,35.284
49179477,49179477,79.571
49048405,49050649,96.863
49048405,49380581,293.697
49048407,49658346,31.65
49048408,49048409,162.921
49048408,49644205,78.998
49048408,49129646,41.048
49048409,49380581,82.075
49113937,49113938,92.046
49113937,49407330,347.115
49113937,49407308,232.958
49113938,49066419,292.276
49113938,49113939,87.059
49113938,49123159,125.449
49113939,49066420,292.653
49113939,49113940,64.067
49113941,49113942,45.34
49113941,49053139,76.086
49113943,49113944,48.819
49048417,49048424,498.622
49048417,49069434,77.284
49048417,49270668,238.759
49048417,49270660,278.272
49113947,49113948,102.643
49245023,49442494,142.62
49048425,49048426,202.269
49048425,49205977,74.297
49048426,49332540,72.247
49048426,49205977,274.944
49048429,49048433,114.852
49048429,49274313,104.42
49048429,49665840,574.253
49113965,49113966,35.006
49113965,49142167,46.359
49113965,49142163,52.104
49113966,49142163,39.822
49113966,49113967,203.691
49113966,49740709,88.962
49048434,49445693,57.795
49179507,49115219,90.368
49179508,49179511,89.512
49179508,49115219,94.961
49113967,49113968,206.98
49113967,49081907,116.098
49048438,49048439,98.876
49048439,49085816,96.46
49179511,49179513,88.291
49179511,49253524,243.473
49179513,49581110,145.982
49179513,49186242,268.756
49113969,49113970,199.32
49113969,49113968,199.958
49113969,49573809,116.215
49113969,49081909,115.772
49113970,49113971,122.561
49113970,49518810,115.12
49113970,49081910,116.512
49113971,49081911,117.088
49113976,49084006,69.832
49113976,49084002,229.741
49113976,49113977,70.098
49113977,49113978,90.091
49113977,49118422,68.434
49113978,49084007,177.656
49113978,49606483,156.232
49179520,49735403,72.421
49179520,49061963,274.324
49179520,49678962,187.283
49113979,49113986,280.964
49113979,49113986,336.718
49113979,49397143,110.235
49245053,49249162,180.26
49245053,49245063,269.204
49113986,49646442,92.647
48917380,49068130,84.49
48917380,48861020,191.289
48917380,49068159,235.591
49245063,49245064,92.42
1041722248,49048640,405.519
49245064,49245071,148.88
49638284,49068012,126.804
49245071,49245079,201.262
49114000,49114003,84.229
49114003,49114005,85.556
49114005,49252782,262.102
48917401,48917402,41.209
48917401,49078584,138.017
48917402,48917403,43.222
48917402,49085331,155.696
48917403,48917404,50.761
48917404,49605185,120.847
5984578458,5686549058,9.385
5984578458,5686549082,174.472
5984578458,5686549056,86.696
49114015,49399569,43.049
49114015,49081743,107.852
49507236,49081013,310.823
49507236,49081010,226.343
49507236,49318913,81.29
49507236,49081011,196.437
49507238,49144637,107.317
49507238,49510402,261.726
3563835247,49006553,51.392
49179560,49179561,38.529
49179560,49150939,165.904
49179560,49192056,124.062
3729157035,3729157052,364.236
3729157035,49049460,107.052
49572784,49579099,153.233
3563835249,3563835246,40.324
1129671605,1129672580,30.545
1129671605,1129672801,22.971
1129671605,1129672709,82.185
49572792,49529546,114.082
5967932350,49190273,92.087
49638341,5757926569,46.585
48917451,49059406,105.724
48917451,49324264,300.728
48917451,49071889,97.817
5294025689,5294025695,14.248
5294025689,5294159481,38.092
5294025689,5294159857,9.22
5294025691,5294025713,25.668
5294025692,5294025693,15.293
5294025692,5294025694,63.544
5294025692,5294025699,35.478
5294025693,5294025821,55.306
5294025693,5294025711,16.216
5294025694,5294025695,15.652
5294025694,5294025696,20.376
5294025695,5294025821,8.693
5294025699,5294025696,122.506
5294025696,5294025699,86.321
49507297,49282013,238.833
49507297,49525554,300.416
49507297,49525532,194.86
1268352598,48922911,22.877
1268352598,49003094,94.855
49245158,49245160,32.356
49245160,49121748,102.787
49245164,49245165,70.437
49245164,49263556,233.656
49638381,49051620,318.146
49638381,49051621,386.998
49245165,49263556,207.569
49245165,49263528,319.668
5294025711,5294025712,50.073
5294025711,5294025712,50.073
5294025711,5294025719,9.857
5294025711,5294025719,9.857
5294025711,5294025713,66.755
5294025712,5294025828,3.507
5294025712,5294025825,19.329
5294025713,5294025828,13.753
49638387,49583664,102.081
5294025719,5294025826,8.387
5294025720,5294025821,16.022
5294025720,5294025824,18.605
5294025720,5294025822,51.618
49245179,49245181,71.08
49376269,49376276,147.538
49376276,49208706,104.875
49376276,49083638,111.571
49376277,49376282,129.783
49376277,49407288,63.068
49376277,49325685,332.568
49376285,49122114,184.667
49179687,49179696,165.058
49179687,4253844889,554.634
49179687,49247234,201.666
4341394476,49344836,500.941
49179696,49179708,149.864
49179696,4253844861,359.305
49310771,49310778,89.932
49310778,49085927,212.237
49310778,49219878,137.809
49179708,4253844827,618.389
49179708,4253844827,398.195
49114174,49114175,89.264
49114175,1213387147,63.671
49114175,49114177,199.024
49114175,49150171,115.771
49048640,49408855,281.141
49048640,633025300,104.02
49048640,49125850,70.865
49114177,2666170689,63.54
49114177,49150178,312.277
49114177,49150173,116.295
5380372709,49080868,7.378
49114179,1213387196,93.317
49114179,49150181,111.978
49114180,49114181,124.162
49114180,2669012075,58.139
49114181,49150163,117.113
49114183,49114184,190.622
49114183,49150212,66.609
49114184,49150216,59.181
49114184,49323613,76.404
49638478,49538791,80.714
49048655,49048656,100.06
49048655,49452597,87.399
49048655,49018873,84.409
49048657,49048658,77.217
49048658,49048659,67.94
49048658,49074168,149.611
49048659,49048660,25.774
49048659,49074169,152.012
1129671760,1129672709,19.04
1129671760,1129672868,91.849
49638483,49055588,46.653
5380372713,49675541,118.569
49638490,49055589,40.697
49310812,49335895,104.746
49310812,49335893,20.28
49310812,49133366,210.333
5294025822,5294025823,17.573
5294025822,5294025827,11.798
5294025823,5294025833,2.917
5294025823,5294025824,51.289
5294025824,5294025826,18.698
5294025825,5294025833,16.535
5294025825,5294025826,50.919
49310816,49310821,114.689
5294025828,5294025833,49.255
49310821,49114962,97.511
49310821,49114962,541.596
1744989288,49784384,13.847
1744989285,49068748,14.829
1744989285,49266285,68.756
49310830,49208776,124.809
49310830,49383459,278.145
1744989295,49316528,14.858
1744989295,4702440296,171.158
49048689,49048690,218.189
49048689,49056357,95.075
49048690,49048691,208.281
49048690,49055604,94.185
49048690,49055603,95.075
49048691,49056358,94.182
49310835,49310839,84.411
49310835,49193629,82.858
49310835,49083994,127.772
1935699057,1935699084,17.378
49048694,49048695,202.769
49048694,49144598,45.817
49048694,49278479,47.93
49310839,49310846,104.16
49310839,49083984,145.14
49048695,49073332,96.316
49048697,49048698,109.792
49048698,49048699,33.869
49048700,49048701,77.969
49048701,49048702,106.851
49310846,49083989,258.915
49048702,49048704,94.891
49048704,49378638,163.861
49048704,49048706,97.257
49245313,49463481,32.332
49245313,49245319,76.736
49048706,49048707,41.766
49441923,49117540,104.327
49048709,49048711,91.782
49048711,49115858,41.218
49048711,49115857,53.216
49048712,49315961,120.054
49245319,49245327,218.884
49245319,49316528,60.101
1935699084,48867642,25.005
1935699084,48867597,17.762
49441934,49117540,45.373
49245327,49245339,286.579
49245327,49351253,159.313
48917648,48917649,29.244
48917648,49272174,75.815
48917648,49150143,199.906
48917649,49070197,38.385
48917649,49272188,49.606
49310867,49310884,162.249
49310867,49064364,83.027
49245339,49245360,117.361
4617039004,4617039006,84.746
4617039006,49068783,179.186
4617039006,49068777,179.416
49441951,49441953,100.982
49441951,49082140,94.19
49441951,49704260,113.709
49441953,49082141,52.192
49441957,49085942,96.75
49245360,49396325,91.413
49245360,49406562,178.367
49048757,49048758,78.154
49048757,49060149,169.967
49048783,49048784,61.177
49048787,49258953,63.981
49048789,444176466,78.384
49048789,49671439,83.649
49048796,49048800,262.23
49048796,49115862,57.657
49048796,49115860,103.342
49638624,49276043,140.065
49638624,2900087270,134.966
49638624,49652156,146.739
4341656802,4341656803,13.946
49048807,49048810,166.202
49442024,49079467,80.201
49442024,49396949,84.397
49442024,49254214,185.182
49048810,49281094,142.629
49048810,49281106,168.722
49048821,49048822,30.911
49048822,49252154,47.225
49048823,49048825,101.232
49048825,49383692,128.376
4341656830,4341656831,12.057
49048834,49144754,51.346
49048834,49144752,51.346
49442054,49268629,199.384
49442054,49059191,105.565
49048838,49413799,75.83
49048838,49324385,105.05
49442056,49059193,107.686
49048840,49128623,77.978
49048840,49327319,106.583
49179931,49179935,116.23
1129671964,49279380,172.673
1129671964,1129672668,83.816
49179935,49668144,200.759
49048865,49257536,58.09
49048865,49048869,426.229
49048865,49259405,59.613
49179939,49179943,115.108
1435921700,49074200,122.948
49048869,49450727,95.393
49048869,49257547,58.054
1268149540,49325135,88.009
49179943,49639775,55.702
49638694,49638695,59.284
49573166,49573167,79.73
49573167,49583040,87.53
49573167,49068143,81.496
48983353,1763829565,15.19
49179966,49179980,226.313
49704260,49205410,176.626
3624053551,49115862,93.39
49507659,49507662,14.434
49507659,4677150503,235.785
49179980,49179987,261.692
49507662,49507664,42.393
49179988,49072344,35.141
49048916,49525057,72.362
49048915,49065733,81.22
49179994,49072344,139.229
49573211,49270797,343.22
49245533,49245572,573.492
49245533,49205925,285.222
49573215,49707750,80.833
49573215,49317521,165.565
49573215,49707758,162.121
4612451691,4612451692,97.561
49507692,49507702,30.103
49507692,49527150,99.326
49507692,48867149,52.601
49114480,49646763,50.395
49114480,49114484,110.532
49114480,49712184,103.834
49507696,49507697,177.358
49507696,49582827,116.559
49507696,49061947,95.763
49507697,49052332,177.245
49507697,49061948,96.517
49507697,49538980,117.219
460030670,459996582,35.154
460030670,2627794413,35.455
460030670,460030616,218.342
49507701,49047750,29.722
49507702,49047750,73.389
49245572,49375718,131.148
49245572,49245587,287.427
49311118,49311120,161.024
49311118,49463883,98.138
49311118,49671146,443.072
49704343,49237143,31.378
49573273,49581290,52.139
49573273,49190225,288.185
49704346,49237143,41.071
49638813,49638817,89.821
49638813,49084682,139.769
49638813,49385734,73.27
49573278,49056090,261.375
49573278,49190240,92.962
49573279,49573280,45.059
49573279,49573281,47.891
49573279,49573302,28.622
49573281,49573284,44.839
49573281,49573312,35.95
49573287,49573288,26.761
49573288,49573289,61.091
49573288,49573319,136.722
4685983150,4638676047,29.464
4685983150,49127914,146.27
4685983150,49127909,32.799
49442223,5680693823,40.503
49442223,49146140,246.561
49573302,49523517,72.306
49573312,49573314,33.54
49573312,49573341,26.554
49573314,49573319,78.043
49573319,49573321,33.575
49376711,49376712,81.702
49376712,2774570833,6.173
49638863,3378956459,17.274
49311190,49740701,41.288
49573335,49573337,39.532
49573337,49573346,47.277
49573337,49573341,53.179
49311195,49079901,129.414
565341661,49403373,82.284
49573341,49573345,51.779
