from,to,weight
49437552,49104054,7.7908
49104056,49104055,5.6764
49631411,49104055,9.70784
49631405,49104055,6.08052
49104057,49104056,3.85612
49631405,49104056,4.80948
49075100,1162888379,1.17932
49075181,1162888379,9.57544
49316204,49431740,1.59192
49654789,49431740,3.46132
49431751,49431749,2.05488
49335002,49431749,2.03264
49606372,49431749,7.4422
49606361,49431749,6.63744
3701723389,49431755,0.55596
49431773,49431755,9.63948
49304261,49628363,2.61444
49173758,49628363,1.35948
49634528,49628363,6.96344
49236745,5151147221,2.55924
5151147224,5151147221,3.75932
49236745,5151147222,2.67624
1813467652,5151147222,5.05724
5151147224,5151147222,9.0416
5151147227,5151147224,8.92044
49178411,5151147227,0.54032
3701723389,49431773,2.31284
48862412,1162888414,8.47476
49579201,1162888414,6.9172
3097229834,49169641,1.14872
49319017,49169641,3.92116
49319014,49169641,8.30712
3097229835,49169645,0.73348
49169650,49169649,2.34224
49247928,49169649,3.85344
49247937,49169649,3.97892
3473576401,49169650,1.1438
3473576394,49169650,0.96464
49313499,49497332,1.86392
3639314058,49497332,8.08904
48868912,49169656,3.89856
48976807,49759480,1.82724
49064329,49497337,7.91564
49380235,49497337,3.99832
4587617795,49497337,2.12968
49105182,49169662,4.04132
49248166,49169662,4.02232
49248163,49169662,4.00436
49346160,49497345,15.94264
49346162,49497345,19.74484
49169668,49169666,2.03664
49602962,49169666,4.00096
49105182,49169666,4.01896
49300743,49300740,2.82868
49406795,49300740,2.00208
49406781,49300740,3.28804
49169668,49169669,2.01516
49442465,49169669,4.04332
49169670,49169669,4.0016
49169671,49169670,4.05276
49597113,49300743,10.93052
49406781,49300743,5.60028
49101863,49169671,4.03204
49242307,49169671,4.0428
49242304,49169671,4.02768
373286444,49497349,1.01092
49074667,49169675,4.06616
49101863,49169675,3.97884
49313518,49169675,4.05976
49313516,49169675,4.07712
49071726,49628421,2.14844
3909526931,49628421,3.49096
49639665,49628421,8.92232
49595334,48907534,4.58124
49169681,49169679,3.98448
49074667,49169679,4.04944
49169684,49169681,3.96792
49380251,49169681,4.05292
49380247,49169681,4.02584
49519799,3583853844,2.30584
49527152,3583853844,0.955
3583853852,3583853844,6.28284
49071900,49497365,8.12756
49527152,3583853845,1.87928
49061936,3583853845,1.46772
3583853848,3583853845,2.89204
49277010,49169688,4.26124
49277010,49169688,12.54664
49132199,49169688,5.37584
49445972,49497367,0.86504
49243361,3583853847,1.18764
49519799,3583853847,2.01388
3583853854,3583853847,4.5156
49061936,3583853846,0.30816
49507702,3583853846,2.60856
5997098159,3583853846,3.81276
49169695,49169693,3.06404
49564862,49169695,3.91164
49169701,49169698,7.0138
49497389,49497379,3.7152
49497379,49497408,2.55048
49497408,49497379,2.41564
49737470,49169701,4.03932
49517501,49169701,12.06772
49250777,49628454,18.7834
49169708,49169707,2.3158
49324244,49169707,4.55752
4593243300,49169707,1.75236
49169712,49169711,7.96092
49264938,49169711,4.03748
49064216,49169711,12.14948
48934856,49169712,8.1324
3584447753,5527979311,0.49804
3584447756,5527979311,2.88964
49433589,48973104,3.00028
48973105,48973104,0.4804
49048840,48973104,4.25464
49048838,48973105,12.35504
49385989,48973105,2.80556
49169727,49169717,15.8004
49346203,49169717,7.12912
49135947,49169717,8.3136
1464773901,49169727,2.87832
1464773901,49169727,16.75268
49169738,49169736,4.58548
49048697,49169736,3.17876
3991624103,49169736,4.37996
49048698,49169738,3.14332
444157951,49169738,4.77532
49048702,49169756,3.20752
49048701,49169756,7.09924
49301112,49169756,3.69872
49085502,317474141,0.42404
49181101,49169758,3.8126
49169762,49169758,2.09492
49169772,49169765,5.51736
49238191,49169772,6.97296
49238173,49169772,7.19804
49169802,49169775,11.6364
49169808,49169775,11.69656
49169804,49169775,7.93016
49116168,773342588,2.07032
49782857,773342588,0.65012
1796818644,49431934,2.79076
49076567,49431934,9.64112
49265580,49628549,5.10388
49629077,49628549,11.09728
49628552,49628551,4.10928
49265598,49628551,5.0482
3643381816,49628551,2.41604
49724744,49628551,11.09744
49169804,49169802,1.84448
49169808,49169804,2.17392
49431949,49784786,1.5652
49116182,49431949,7.584
1811301780,49049772,0.85088
1811301785,1811301780,0.8576
1811301797,1811301785,1.466
49104296,49104291,3.3384
1811301806,1811301797,4.5436
1811301800,1811301827,5.19204
1849075571,1811301800,0.8182
49312055,49104296,4.84696
49537358,49104296,4.31844
1811301824,1811301806,1.86452
49104303,49541746,2.06132
5716956934,49104303,8.66796
49386228,49628596,3.4478
49628596,5380372698,0.90064
49080867,49628596,0.73852
48948921,49628600,2.745
49057286,49628600,7.33748
1229079994,48940905,2.674
304922885,1229079994,2.879369231
49049765,1811301824,0.4756
1811301826,1811301824,2.02164
49300934,49300929,4.55972
1811301826,5988522679,0.53568
1811301829,1811301826,4.44532
49049762,1811301826,0.59144
1811301827,49049765,1.83484
49508399,3563996610,3.06148
1811301829,49049759,0.46568
1811301836,1811301829,3.56876
49388106,49300934,12.06612
49388085,49300934,4.82548
49072363,49169861,3.32056
49074661,49169861,4.65408
49169868,49169864,1.34108
49186752,49169864,1.85228
49074661,49169864,3.36432
49072365,49169864,7.29888
49038796,49038793,5.48604
49203384,49038793,2.61784
49038851,49038793,3.81768
1924777525,2473805258,0.38304
1924777517,2473805258,3.1648
49038851,49038796,1.7858
49038851,49038796,18.38792
48879849,1811301836,2.87608
1811301843,1811301836,2.16168
49186752,49169868,1.28528
49725508,49300944,0.561
5709746840,49300944,7.55636
49242225,49169873,7.07964
49169875,49169873,4.5722
49173588,49169873,5.9964
49169879,49169875,4.70484
49116167,49169879,4.59592
49190984,49104349,3.75452
49104356,49104349,10.66604
49190994,49104349,1.76044
49105158,49169886,4.62364
296252044,49169886,4.47564
49602954,49169886,4.18304
49248123,49169891,6.99848
49169901,49169891,5.25528
49105158,49169891,4.61036
49118684,49169891,4.38912
49104357,49104356,11.03188
49401309,49104356,3.34128
49332758,49104356,3.053
49401317,49104357,3.85304
49332761,49104357,3.13856
49104370,49104357,21.41152
6004622826,49123108,2.42076
49123107,6004622826,2.11308
49169920,49169901,6.79012
49118687,49169901,9.03216
49144647,49104370,9.74328
49332761,49104370,16.34464
49201913,49169920,7.42952
49118695,49169920,7.37676
49312702,49169920,1.6033
49249625,2705147400,1.51584
49116095,2705147400,47.85944
2705147407,2705147400,1.43444
49065739,49104395,6.26476
49126146,49104395,6.86296
49151247,49169933,2.9044
49049302,49169933,3.17128
48907790,5237396098,4.90376
48982623,48907790,1.79884
49074146,49169934,2.93556
49151247,49169934,2.91776
49539361,49169934,3.8008
49328459,49104397,4.09304
3297807683,49104397,14.80784
49249625,2705147407,1.44816
49060082,2705147407,8.10488
49060082,2705147411,0.395
49608153,2705147411,1.6352
2705147429,2705147411,13.07032
49235484,49235477,3.37596
49128595,49169942,2.95772
49169950,49169948,7.04256
49128595,49169948,7.19656
49776271,49169948,4.63232
1229087812,1229080094,4.759538462
279049262,49169950,6.76972
49169955,279049375,1.96232
49169957,49169955,6.64752
4343226635,49169955,1.4316
49769177,49169955,4.60036
2658268187,49497636,3.1338
49259544,49497636,5.23532
3639762699,49169957,2.39636
49169958,49169957,7.05964
49052318,49169958,7.14316
49119077,2705147429,2.54
49250778,2705147429,2.69296
4343226599,49169962,3.98028
49052318,49169962,7.10764
4613031474,4613031477,0.796755556
4613031478,4613031477,0.46296
4613031478,2817900876,9.994111111
49501871,5913331255,7.7276
49456189,49104451,4.08832
49104452,49104451,16.1072
49075951,49104451,16.167
49456187,49104451,5.18844
49104456,49104452,5.21484
1923511836,49104452,6.41952
289651042,49104452,5.15732
49649432,49104456,3.90248
49120826,48973396,2.27304
49384362,49384344,11.11668
49104474,49104473,9.6182
49124400,49104474,8.32012
49136762,49104474,8.22056
49125905,49170022,1.97116
49170032,49170022,3.00188
49176120,49170022,10.50096
49170159,49694311,3.85636
49405861,49694311,8.16444
49337079,49694311,12.975
49125905,49170025,1.9366
49406776,5805917811,0.59668
5805917811,5805917851,3.42588
49307835,5805917811,55.15516
48961853,49432182,17.86344
49236920,48907895,4.59376
49378638,49301112,3.36768
49235580,49235577,8.29524
49460390,49235577,4.02496
49235582,49235580,8.22968
49501865,49235580,4.0214
49260749,49235582,1.51788
49260745,49235582,2.28556
4617132809,49497731,1.41116
49383807,49497731,3.01916
49115860,49301127,8.08004
49048800,49301127,3.84444
49115858,49301127,5.96636
49104521,49104519,3.40192
49105193,49301129,4.59928
49104525,49104521,4.68764
49369286,49432203,6.0434
5805917835,4341493337,6.78912
5805920060,5805917835,3.5452
5805920067,5805917835,2.43816
49308612,49759884,3.92768
49781060,49104525,2.24468
49104528,49104525,3.34364
1796818576,1796818584,0.579
1796818576,1796818625,13.10584
49514621,1796818576,11.8078
1796818592,1796818576,8.07192
49579155,1796818576,0.76356
49105193,49301140,3.83748
49245023,49301143,4.48104
1796818584,49579155,0.46364
1796818593,1796818592,2.2118
49579145,1796818593,5.46732
49332053,49497762,11.19
1796818601,48857581,3.47112
1796818602,1796818601,3.11128
1796818604,1796818602,1.9794
49104562,49104556,4.7782
1796818608,1796818604,5.70496
49170096,49170094,3.32696
1796818606,1796818607,0.64416
49579155,1796818606,7.874
49317385,49170096,3.68832
49317388,49170096,6.0348
1796818607,1796818608,0.60948
49104563,49104562,1.97216
49118549,49104562,7.5918
49522537,49104563,3.30972
49145114,49104563,3.13136
49076555,1796818625,5.53596
1796818625,1796818644,10.04088
49589743,49039050,2.7412
49039050,49318717,8.18864
49534492,49039050,6.3606
49052150,49039054,13.35004
49400376,49039054,4.6484
49039055,49039054,1.16352
49504694,49039055,15.12456
49504691,49039055,2.31224
49104592,49104591,3.54056
49273455,49104592,1.84636
49104596,49104593,5.83432
4341626956,49039059,0.49756
49039059,49251360,6.75472
49251336,49039059,11.56076
49138804,49497810,1.13408
49518202,49497810,2.64036
49039062,49039061,1.45488
49475701,49039061,4.93692
49475707,49039062,6.13376
49251368,49039062,7.415
49039064,49039063,0.66748
49598685,49039063,5.55936
49433936,49039064,3.01212
1716496845,49039064,5.51548
49119516,49104596,3.75228
49119521,49104596,6.123
49060052,5686052572,20.75568
1796818652,1796818646,2.37516
49634530,49301216,1.35756
49301228,49301216,3.76628
49072101,49301216,12.22604
49405861,49170148,3.13488
49250841,49170148,17.94172
49405853,49170148,12.89064
49506207,49759972,2.23184
49337079,49170151,3.21256
49056431,49170151,3.0802
49170159,49170151,11.89104
49301232,49301228,8.51772
49406131,49301228,3.08836
49056438,49170159,3.0678
4341843698,4341843697,0.38248
49189551,49628920,3.29472
49208589,49628920,3.3054
49055509,49628920,6.8394
49301248,49301246,2.67032
49499047,49301248,1.88144
49301253,49301248,4.40196
1261477523,49235714,2.18556
49213116,49235714,5.10048
49467980,49301253,2.775
49327027,49301253,4.48756
49538309,49628933,2.2356
49497869,49497867,4.08096
49118169,49497869,3.15468
49499063,49497869,11.49876
49131753,49628946,2.20628
49591679,49628946,2.9158
49235738,49235733,4.23696
49213116,49235733,7.92732
49512631,49235733,7.31636
49235740,49235738,1.33708
49213136,49235738,4.55676
49508127,49694492,11.30748
49588429,49694492,16.86236
49712021,49694492,3.32224
49175926,48908061,6.15904
49665899,49235740,6.94452
49509418,49235743,5.26304
49509401,49235743,17.45368
49566097,49628959,10.71364
49566097,49628959,6.93384
49119010,49628959,2.95384
49133274,49235746,2.2108
48908073,49216217,1.846314286
1125481033,48908073,0.465028571
49576166,48908077,1.32768
48908077,296861894,1.45092
1717067318,48908078,40.02672
1717067758,48908078,16.37904
49111907,48908078,31.84416
49235767,49235762,2.66036
49235762,49068830,2.228925
1734859929,49235762,3.988825
49235772,49235767,6.29568
49766394,49235767,3.9748
49104705,49104697,7.24604
49104705,49104697,3.02752
49105304,49104697,2.276
49497917,49497915,2.68204
49713539,49235772,3.57092
48998578,49235772,2.94468
49525574,49497917,3.85208
49105304,49104705,6.99112
49074112,49104705,4.04548
49235779,49235778,3.133
49235778,346246667,1.59612
6051889459,49235778,3.19536
49405618,49104711,1.58848
49104718,49104711,10.31264
49053141,49104711,7.77572
49134765,49104718,1.912
49124334,49104718,4.64324
49235802,49235796,1.8924
49520362,49235796,7.46336
49104727,49104726,2.16756
49312172,49104726,3.58968
49104729,49104728,2.9092
49433667,49104729,1.64568
49104737,49104735,3.93068
49473573,49104735,5.67084
49321149,49104735,14.98156
49251074,49104735,3.86144
4981737311,295327432,7.58384
4981737313,4981737311,1.71948
49460672,4981737311,3.02132
49460681,4981737313,3.00564
49070716,49104737,12.4266
49473577,49104737,5.67992
49321151,49104737,15.19952
49497959,49497958,1.3388
49393709,49170279,2.09328
49475966,49170279,5.28232
49053385,49497959,3.66544
49053385,49497959,12.97372
49048425,49497959,2.89028
49394460,49694574,2.08904
49277035,49104750,5.04984
49070716,49104750,11.11652
49208706,49104750,10.83552
5528802586,49497966,0.56316
49497966,49543016,11.46496
49274410,49497966,3.03688
49245587,49629055,10.0422
49375705,49629055,7.28692
48973696,49598857,3.8528
49144578,48973696,3.98348
49071308,48973696,4.10168
49071289,48973696,9.12396
49170309,49170308,2.75644
49105591,49170308,4.54892
49105591,49170308,7.5318
49170310,49170309,2.50864
49105590,49170309,6.22792
49170312,49170310,1.14656
49105589,49170310,7.73924
49335227,49432455,6.63908
49335227,49432457,1.44984
49104781,49104780,3.13832
49054959,49104780,9.68156
49136603,49104780,8.56852
49104782,49104781,3.10056
49718525,49104781,5.8142
49083682,49104782,9.54052
49136608,49104782,11.1004
2429765520,1716496875,1.58652
1716496875,2429765520,1.42988
49282510,2429765520,9.03656
49150508,49498003,1.1762
49265578,49629077,5.02148
49478710,49629077,9.71544
49071899,49235861,8.05152
5340223718,2824226716,68.58876
49136860,49498012,9.82924
49609258,49366947,3.8728
49113463,49366947,7.0848
49124522,49366947,4.13248
49400017,49432494,5.20968
49170357,49170356,1.79492
49170359,49170357,3.67948
49434681,49170357,7.55256
49133067,49170359,9.54192
48909932,3701950399,1.3102
3701950420,3701950399,17.30712
49245001,48973780,8.7352
49517177,3701950420,2.67908
49344090,49498069,2.42392
49123169,49039332,1.9248
4342965927,49039332,3.61896
5531917032,49039332,2.23844
49149285,49149959,3.86832
49074378,49149959,7.51776
49074379,49149959,10.56984
49379869,49301497,2.34228
49334979,49301532,2.1708
49301536,49301532,3.47788
49052740,49301532,3.948
3639767104,49367071,3.16892
49112912,49432610,7.89744
49254161,49432610,1.67856
49539037,49432610,4.07024
49538703,4604119074,11.45972
48981050,49301540,0.40692
49432614,49432613,3.90248
49112912,49432613,4.0144
49432951,49432614,3.69596
49325567,49367076,3.63344
3639767104,49367076,2.62776
49646744,49367076,3.99708
49529764,49301548,1.53696
48981050,49301548,2.90464
49302172,49301548,1.3736
49605185,49432623,1.4724
49085331,49432623,1.85908
49432626,49432623,1.22968
48917403,49432623,5.5068
49039410,415388241,20.10688
49198259,49039410,21.27964
49085333,49432626,5.8154
49605185,49432626,1.83588
49145915,1387087924,4.13864
48874940,632571960,3.70268
48874943,632571960,5.74564
461487126,2644461637,0.46408
462015216,2644461637,0.99756
2644461639,2644461637,1.49104
461487126,2644461639,0.3834
462015218,2644461639,3.38408
49432662,1257280533,1.93996
1257280551,49432662,1.08568
49176298,49432662,1.69912
1257280567,49432662,1.77208
49170521,49170519,8.408
49260566,49170519,9.67556
49170522,49170521,1.48452
49336817,49170521,3.17588
49193366,413288539,5.39344
49192819,413288541,4.32208
49405571,413288547,0.73196
5151082597,5151082596,6.02364
5151082596,2629421622,9.5038
5151082600,5151082597,9.92048
5151082618,5151082597,5.2972
5151082647,5151082600,5.16012
5151082652,5151082600,10.35508
5151082610,5151082601,10.42084
5151082647,5151082601,5.4664
5151082603,5151082601,4.919
49048796,1387087978,2.87036
49115862,1387087978,3.3844
5151082620,5151082603,10.72408
5151082613,5151082603,10.58564
4609689715,4609689714,0.25312
49401462,4609689714,4.28452
4609689717,4609689714,2.50872
49401470,4609689715,4.42032
4609689717,4609689715,2.50216
5151082615,5151082610,5.5864
5151082649,5151082610,5.12936
5151082613,5151082610,4.78644
4609689718,4609689717,5.18212
1713352242,49105011,0.48284
49105011,49333074,31.17884
49105019,49105011,9.65664
6004885619,5899596768,19.33816
6004885621,6004885619,1.59844
5151082635,5151082613,3.61788
5151082657,5151082615,4.256
5151082639,5151082615,4.51936
5151082647,5151082618,9.90456
5151082620,5151082618,9.49612
5151082646,5151082618,9.00116
5151082622,5151082620,5.45984
49039489,49039488,0.93748
48871362,49039489,1.105
48871361,49039489,3.81396
5151082622,5151082621,6.48196
1228853710,5151082622,13.11204
49433753,49694852,2.83048
49039493,632609765,29.05952
49039497,49039493,32.556
49266481,49039494,8.73152
2287630253,49039494,17.00728
459996733,2627684481,5.43312
3566448664,2627684481,4.402
2627698596,2627684481,5.00612
49047606,370231428,1.8246
49076827,49694857,2.62016
2627698647,2627684488,1.83456
49236107,49236105,4.1354
